,id,title,price,hood,link,source,amenities,lat,lon,in_search_area,address,bedrooms,bathrooms,postdate,sqft
188,7425382899,"Stunning NEW Condo Quality Duplex up 2 Bed 2 Bath, In unit",2600.0, (Humboldt Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-stunning-new-condo-quality/7425382899.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage']",41.910232,-87.694655,False,West North Ave near N Washtenaw Ave,2,2,2021-12-28,
189,7425347577,Newly Rehabbed 6 month sublease January through May,1595.0, (Marshall Square city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-newly-rehabbed-month-sublease/7425347577.html,craigslist,"['air conditioning', 'application fee details: $39 per occupant credit/background', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'no smoking', 'detached garage', 'rent period: monthly']",41.847155,-87.691585,False,luther near washtenaw,2,1,2022-01-01,850ft2
190,7425290516,Spectacular 2 Bedroom Apartment in Edgewater in Elevator Building!,1675.0, (Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-spectacular-bedroom-apartment/7425290516.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: other', 'apartment', 'w/d in unit', 'attached garage']",41.993411,-87.657286,False,6134 N. Kenmore Unit 408,2,1,2022-05-14,
191,7425204513,BEAUTIFUL 2Bed/1Bath February 1st! $1400,1400.0, (Logan Square city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-2bed-1bath-february/7425204513.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'off-street parking']",41.917447,-87.697206,False,California near Armitage,2,1,2022-02-01,
192,7425187447,"Fabulous 3 bedrm Apartment -  $1,495",1495.0, (Arcadia Terrace city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-fabulous-bedrm-apartment/7425187447.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'detached garage']",41.983747,-87.692057,False,5624 N Campbell Ave near Bryn Mawr,3,1,2022-01-01,1500ft2
193,7425094859,2Floor room available,750.0, (Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-2floor-room-available/7425094859.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'furnished', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']",41.872913,-87.661586,False,Loomis,3,2,2022-01-01,
194,7425082828,Amazing One Bed PLUS Den! Super Hot Webster and Sheffield area!,2200.0, (Lincoln Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-amazing-one-bed-plus-den-super/7425082828.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking']",41.921732,-87.653654,False,Webster near Sheffield,2,1,,
195,7425078454,Tons of Space! In Unit Laundry!,1903.0, (West Uptown city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-tons-of-space-in-unit-laundry/7425078454.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'street parking']",41.961832,-87.666055,False,Clark near Montrose,3,1,,
196,7425078114,What a Beauty! In Unit Laundry!,1775.0, (Logan Square city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-what-beauty-in-unit-laundry/7425078114.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'street parking']",41.919232,-87.709056,False,Sawyer near Dickens,2,1,,
197,7425077686,Gorgeous gut rehabbed 2 bed available now!,2200.0, (Roscoe Village/West Lakeview city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-gut-rehabbed-bed/7425077686.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking']",41.946400,-87.704200,False,Damen near Fletcher,2,1,,
198,7424937411,3bd/1ba Renovated Unit For Rent,1750.0, (Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-3bd-1ba-renovated-unit-for-rent/7424937411.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'detached garage', 'rent period: yearly']",41.997853,-87.687711,False,,3,1,2022-01-01,1600ft2
199,7424936832,🔥Beautiful New 2 BR Apt in Tri-Taylor / UIC / Little Italy !,1600.0, (Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-new-br-apt-in-tri/7424936832.html,craigslist,"['application fee details: 30', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage']",41.873329,-87.662577,False,1434 W Flournoy,2,1,,900ft2
200,7424936523,2Bedroom/1 Bathroom available right away!Your cat and dog is welcomed!,950.0, (Little Village city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-2bedroom-bathroom-available/7424936523.html,craigslist,"['EV charging', 'application fee details: 30', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking']",41.851389,-87.706354,False,2228 S Sawyer,2,1,,
201,7424721775,2 Bedroom condo for sub-lease,2500.0, (River North city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-bedroom-condo-for-sub-lease/7424721775.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'furnished', 'condo', 'w/d in unit', 'attached garage', 'rent period: monthly']",41.892300,-87.637300,False,,2,2,2022-01-01,1000ft2
202,7424476244,"REMODELED 2BED, PET FRIENDLY IN EDGEWATER!! 6203 RAVENSWOOD",1625.0, (Edgewater city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-remodeled-2bed-pet-friendly-in/7424476244.html,craigslist,"['air conditioning', 'application fee details: $75 application fee for anyone 18 & over.', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'street parking', 'rent period: yearly']",41.994656,-87.675157,False,6203-09 Ravenswood,2,1,2022-02-01,
203,7424465011,PET FRIENDLY 2BED IN EVANSTON! 541 HINMAN,1450.0, (Evanston city of chicago ),https://chicago.craigslist.org/chc/apa/d/evanston-pet-friendly-2bed-in-evanston/7424465011.html,craigslist,"['application fee details: $75 application fee for anyone 18 & over.', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'street parking', 'rent period: yearly']",42.027837,-87.676954,False,541 Hinman,2,1,2022-04-01,
204,7424446794,Ukrainian Village Spacious 2br.,1750.0, (Chicago/Ukrainian Village city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-ukrainian-village-spacious-2br/7424446794.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'off-street parking', 'rent period: yearly']",41.896689,-87.685583,False,2342 W. Rice St.,2,1,2021-12-23,1000ft2
205,7424413050,February 1st Bucktown - 2 Bed  1st Floor 2034 W Webster  - PETS OK,1995.0, ((Bucktown) Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-february-1st-bucktown-bed-1st/7424413050.html,craigslist,"['application fee details: 39.00 per applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: yearly']",41.921432,-87.679155,False,Webster near Seeley,2,1,2022-02-01,
206,7424412996,February 1st Bucktown - 2 Bed  1st Floor 2034 W Webster  - PETS OK,1995.0, ((Bucktown) Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-february-1st-bucktown-bed-1st/7424412996.html,craigslist,"['application fee details: 39.00 per applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: yearly']",41.921432,-87.679155,False,Webster near Seeley,2,1,2022-02-01,
207,7424412950,February 1st Bucktown - 2 Bed  1st Floor 2034 W Webster  - PETS OK,1995.0, ((Bucktown) Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-february-1st-bucktown-bed-1st/7424412950.html,craigslist,"['application fee details: 39.00 per applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: yearly']",41.921432,-87.679155,False,Webster near Seeley,2,1,2022-02-01,
208,7424412195,February 1st Bucktown - 1 Bed 1 Bath 2208 N Seeley - PETS OK,995.0, ((Bucktown) Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-february-1st-bucktown-bed-bath/7424412195.html,craigslist,"['application fee details: 39.00 per applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: yearly']",41.921432,-87.679155,False,Webster near Seeley,2,1,2022-02-01,450ft2
209,7424412087,February 1st Bucktown - 1 Bed 1 Bath 2208 N Seeley  - PETS OK,995.0, ((Bucktown) Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-february-1st-bucktown-bed-bath/7424412087.html,craigslist,"['application fee details: 39.00 per applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: yearly']",41.921432,-87.679155,False,Webster near Seeley,2,1,2022-02-01,450ft2
210,7424412039,February 1st Bucktown - 1 Bed 1 Bath 2208 N Seeley  - PETS OK,995.0, ((Bucktown) Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-february-1st-bucktown-bed-bath/7424412039.html,craigslist,"['application fee details: 39.00 per applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: yearly']",41.921432,-87.679155,False,Webster near Seeley,2,1,2022-02-01,450ft2
211,7424411987,February 1st Bucktown - 2 Bed  1st Floor 2034 W Webster  - PETS OK,1095.0, ((Bucktown) Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-february-1st-bucktown-bed-1st/7424411987.html,craigslist,"['application fee details: 39.00 per applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: yearly']",41.921432,-87.679155,False,Webster near Seeley,2,1,2022-02-01,450ft2
212,7424370832,Rehabbed Pet Friendly 1 Bed + Den In Logan Square; In-Unit Laundry!!!,1600.0, (Logan Square city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-rehabbed-pet-friendly-bed-den/7424370832.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking']",41.910332,-87.688655,False,Artesian,2,1,2021-12-24,
213,7424362452,1800 sq ft 2 bedroom garden in a roaring 20's stately mansion,1250.0," (5847 N Kenmore, Edgewater Beach, chicago city of chicago )",https://chicago.craigslist.org/chc/apa/d/chicago-1800-sq-ft-bedroom-garden-in/7424362452.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'detached garage', 'wheelchair accessible']",41.990431,-87.657156,False,Kenmore near Thorndale,2,1,2021-12-23,1800ft2
214,7424359115,10 out of 10 APARTMENT in Wicker Park/Bucktown READY JANUARY 1!,2000.0, (Wicker Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-10-out-of-10-apartment-in/7424359115.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'no smoking', 'street parking']",41.901900,-87.677900,False,,2,2,,
215,7424357593,"Secured ! 2 bed Garden unit , ZOO, DePaul All utilities included",1150.0," (477 W DEMING, CHICAGO, LINCOLN PARK city of chicago )",https://chicago.craigslist.org/chc/apa/d/chicago-secured-bed-garden-unit-zoo/7424357593.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking']",41.929452,-87.640784,False,477 w Deming Place near Clark,2,1,2021-12-23,
216,7424356934,"by lake and park on quiet street, gigantic 2 bed, parking",1295.0," (828 w Leland, Chicago city of chicago )",https://chicago.craigslist.org/chc/apa/d/chicago-by-lake-and-park-on-quiet/7424356934.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'carport', 'wheelchair accessible']",41.967632,-87.649455,False,Leland near Marine drive,2,1,,
217,7424343117,For rent: huge apartment in Palmer Square,1765.0, (Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-for-rent-huge-apartment-in/7424343117.html,craigslist,"['air conditioning', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'no smoking', 'street parking', 'rent period: monthly']",41.920900,-87.704300,False,,2,1,2022-01-30,
218,7424299160,"1362 E 52nd St in Hyde Park-2bd,Free Heat,HDWD,DW,MW,Laundry on Site",1715.0, (Hyde Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-1362-52nd-st-in-hyde-park/7424299160.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'street parking']",41.802200,-87.600600,False,52nd St near Hyde Park Blvd,2,1,,
219,7424297740,"1122 E Hyde Park in Hyde Park-2Bd/1Ba w/HDWD,Exp Brick,SS Appl, WD",1595.0, (Hyde Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-1122-hyde-park-in-hyde-park-2bd/7424297740.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking']",41.802333,-87.596849,False,E. Hyde Park Blvd. near Woodlawn,2,1,,
220,7424287724,MAKE THAT MOVE🧦FREE HEAT❄️ON-SITE LAUNDRY,905.0, (Auburn Gresham city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-make-that-movefree-heaton-site/7424287724.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no parking']",41.754941,-87.652694,False,7655 S May St,2,1,2021-12-31,850ft2
221,7424266799,"SPACIOUS, BRIGHT 2 BR, 2 BATH CONDO, PLUS TWO PARKING SPOTS",2100.0, (1024 W. 32ND STREET city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-spacious-bright-br-bath-condo/7424266799.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'condo', 'w/d in unit', 'no smoking', 'carport', 'rent period: yearly']",41.836133,-87.651739,False,1024 W 32nd Street near Morgan,2,2,,1200ft2
222,7424260130,💜SOUTH SHORE TWO BEDROOM w/ DINING ROOM & HEAT $885,885.0, (South Shore city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-south-shore-two-bedroom-dining/7424260130.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'furnished', 'apartment', 'laundry on site', 'street parking']",41.758005,-87.566146,False,7557 S Yates Blvd,2,1,2021-12-23,750ft2
223,7424255928,🎯YOUR NEXT MOVE🎯WASHINGTON PARK 2 BEDROOM SEC 8 OK $920,920.0, (Washington Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-your-next-movewashington-park/7424255928.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'street parking']",41.794049,-87.624199,False,5510 S Wabash Ave,2,1,2021-12-23,725ft2
224,7424250614,"🔩🧲2BR w/ HEAT, EAT-IN KITCHEN & WOOD FLOORS $955",955.0, (South Shore city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-2br-heat-eat-in-kitchen-wood/7424250614.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'street parking']",41.765234,-87.582326,False,1742 E 71st PL,2,1,2021-12-23,750ft2
225,7424241411,"Spacious Dog Friendly 3 bed, 2 Bath in WICKER",2300.0, (WICKER PARK city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-spacious-dog-friendly-bed-bath/7424241411.html,craigslist,"['air conditioning', 'application fee details: $30 Application fee for Credit and Background Check', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'off-street parking', 'rent period: yearly']",41.899632,-87.669854,False,Paulina near Augusta,3,2,,1700ft2
226,7424154356,BRAND NEW 1BED + OFFICE IN LOGAN!- LAUNDRY- PETS OK,1600.0, (Logan Square city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-1bed-office-in-logan/7424154356.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking']",41.910332,-87.688655,False,Artesian near Western,2,1,2021-12-23,
227,7424099861,Beautiful 2bed/2bath With Juliet balcony and Parking Available!!,1700.0, (Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-2bed-2bath-with/7424099861.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'attached garage']",41.980415,-87.658256,False,"5411 N. Winthrop, Unit 202",2,2,2021-12-30,
228,7424077439,OUR TENANTS LOVE US!,1650.0, (Chicago/ Humboldt Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-our-tenants-love-us/7424077439.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry on site', 'street parking', 'rent period: monthly']",41.896532,-87.702255,False,Sacramento near Grand,3,1,2022-01-01,900ft2
229,7424077076,Amazing Amenities on Armitage! 2BD/1BA Available Now!,1950.0, (Palmer Square city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-amazing-amenities-on-armitage/7424077076.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']",41.917432,-87.705356,False,armitage near Albany,2,1,2021-12-22,
